payment_id,order_id,payment_method,amount,payment_date
PAY38624,ORD32546,Credit Card,23.91,2025-01-03 09:54:09
PAY38625,ORD11498,Debit Card,9.77,2025-05-28 01:17:29
PAY38626,ORD40571,Cash,36.88,2024-12-16 03:10:30
PAY38627,ORD58120,UPI,37.97,2024-09-21 19:43:37
PAY38628,ORD48531,Cash,19.42,2024-08-01 08:19:10
PAY38629,ORD18193,UPI,10.55,2024-09-28 20:00:46
PAY38630,ORD25819,Net Banking,39.94,2025-02-14 18:31:54
PAY38631,ORD25254,Debit Card,33.05,2024-12-30 17:17:27
PAY38632,ORD19195,Net Banking,7.68,2024-12-23 21:35:04
PAY38633,ORD34479,Credit Card,26.85,2024-08-22 04:15:12
PAY38634,ORD29317,Debit Card,9.92,2024-08-22 15:01:50
PAY38635,ORD16488,UPI,20.45,2025-03-07 01:08:00
PAY38636,ORD27440,Debit Card,33.4,2024-10-20 06:09:55
PAY38637,ORD43720,Cash,18.33,2025-04-14 05:36:02
PAY38638,ORD46815,Credit Card,45.14,2025-02-17 17:27:17
PAY38639,ORD56701,Net Banking,9.61,2025-05-19 12:41:15
PAY38640,ORD31871,UPI,39.0,2024-10-25 12:54:10
PAY38641,ORD33401,UPI,38.53,2024-07-07 00:41:51
PAY38642,ORD35113,Credit Card,24.16,2024-09-05 19:33:31
PAY38643,ORD56144,UPI,36.72,2024-11-16 16:37:48
PAY38644,ORD55555,Net Banking,49.42,2025-02-22 02:59:04
PAY38645,ORD13238,UPI,31.47,2024-10-21 20:39:15
PAY38646,ORD54299,Net Banking,44.57,2024-09-21 06:17:41
PAY38647,ORD30714,UPI,41.85,2024-08-20 13:09:44
PAY38648,ORD39128,Debit Card,21.16,2024-08-27 18:56:12
PAY38649,ORD11005,Net Banking,43.51,2024-08-04 20:45:13
PAY38650,ORD13745,UPI,35.21,2025-04-12 05:36:02
PAY38651,ORD16344,Debit Card,8.12,2025-01-31 18:36:47
PAY38652,ORD23164,UPI,8.09,2024-07-06 02:05:08
PAY38653,ORD42005,Cash,25.58,2025-04-12 03:08:11
PAY38654,ORD12481,Net Banking,43.65,2025-01-25 03:50:16
PAY38655,ORD47283,Cash,24.33,2024-08-04 05:37:48
PAY38656,ORD24265,Debit Card,36.89,2025-04-13 20:54:56
PAY38657,ORD54624,Net Banking,36.27,2025-02-06 03:04:38
PAY38658,ORD57811,UPI,39.46,2024-10-14 22:14:42
PAY38659,ORD43908,Credit Card,24.0,2025-01-26 18:55:33
PAY38660,ORD47013,Net Banking,17.43,2024-09-08 21:11:20
PAY38661,ORD18662,Debit Card,5.53,2025-05-12 13:54:14
PAY38662,ORD49033,Credit Card,28.6,2024-12-01 15:34:10
PAY38663,ORD11305,Cash,11.38,2025-01-17 22:15:40
PAY38664,ORD17970,Credit Card,42.59,2024-08-08 05:31:01
PAY38665,ORD18292,Credit Card,21.88,2024-12-04 00:19:40
PAY38666,ORD48765,Net Banking,6.22,2024-09-28 14:52:39
PAY38667,ORD44350,UPI,38.7,2024-11-19 11:02:45
PAY38668,ORD42369,Debit Card,40.05,2024-11-25 22:25:34
PAY38669,ORD27490,Net Banking,19.06,2025-04-07 07:38:58
PAY38670,ORD49723,Debit Card,13.72,2024-07-04 17:40:03
PAY38671,ORD54532,Net Banking,13.87,2025-01-19 18:15:12
PAY38672,ORD55939,Cash,43.84,2025-03-29 12:12:43
PAY38673,ORD35048,UPI,39.52,2024-07-06 16:15:23
PAY38674,ORD57613,Debit Card,13.83,2024-11-20 03:12:40
PAY38675,ORD11895,Net Banking,10.89,2025-03-03 11:22:42
PAY38676,ORD56577,Debit Card,27.28,2024-12-29 19:29:51
PAY38677,ORD20965,Debit Card,47.99,2025-05-10 10:16:08
PAY38678,ORD27173,Net Banking,23.09,2024-08-25 22:28:16
PAY38679,ORD39560,Credit Card,23.66,2024-12-25 04:15:36
PAY38680,ORD16946,Cash,46.47,2024-11-04 07:11:13
PAY38681,ORD18822,Cash,37.54,2025-02-19 19:10:34
PAY38682,ORD43207,Credit Card,7.9,2024-07-18 16:40:12
PAY38683,ORD36226,Debit Card,28.2,2025-05-28 17:03:43
PAY38684,ORD33526,Cash,36.46,2024-08-11 04:53:06
PAY38685,ORD53148,Credit Card,16.2,2024-10-01 08:23:28
PAY38686,ORD26717,Net Banking,47.48,2024-11-05 18:06:12
PAY38687,ORD27082,Debit Card,44.32,2025-06-01 23:38:22
PAY38688,ORD55332,Net Banking,9.19,2024-11-28 04:24:13
PAY38689,ORD17838,Debit Card,7.85,2024-11-09 23:45:15
PAY38690,ORD41959,UPI,17.74,2025-02-17 10:56:56
PAY38691,ORD24740,Credit Card,19.23,2024-09-27 01:46:17
PAY38692,ORD28458,UPI,41.29,2024-12-29 13:45:06
PAY38693,ORD26944,Debit Card,26.95,2024-11-03 11:45:55
PAY38694,ORD14429,Debit Card,20.57,2024-11-09 12:51:42
PAY38695,ORD51029,Net Banking,21.53,2025-03-01 00:51:12
PAY38696,ORD39244,Debit Card,8.09,2024-07-26 14:55:54
PAY38697,ORD52730,UPI,42.53,2024-10-04 05:47:32
PAY38698,ORD54668,Cash,8.21,2024-10-25 16:22:24
PAY38699,ORD35146,Cash,7.92,2024-12-15 01:37:27
PAY38700,ORD34843,UPI,38.97,2025-02-14 23:32:39
PAY38701,ORD25866,Credit Card,19.64,2025-01-11 19:20:46
PAY38702,ORD12618,Cash,25.65,2025-02-25 07:56:47
PAY38703,ORD49809,Debit Card,46.72,2024-07-12 01:23:26
PAY38704,ORD57924,Debit Card,11.65,2024-09-16 17:52:11
PAY38705,ORD41680,Net Banking,5.57,2024-12-02 21:28:33
PAY38706,ORD39585,Credit Card,49.3,2024-10-02 01:26:29
PAY38707,ORD37801,Credit Card,21.1,2025-04-16 04:52:23
PAY38708,ORD40760,UPI,9.0,2024-10-23 16:09:07
PAY38709,ORD56012,Credit Card,24.44,2024-12-15 21:20:53
PAY38710,ORD24139,Credit Card,19.79,2025-03-25 08:40:59
PAY38711,ORD29248,Net Banking,41.38,2025-04-30 14:04:09
PAY38712,ORD23533,Net Banking,17.06,2024-10-21 11:11:57
PAY38713,ORD48180,Credit Card,6.45,2024-09-15 12:23:59
PAY38714,ORD57296,Credit Card,48.35,2025-01-15 13:09:29
PAY38715,ORD22991,Cash,17.68,2024-12-21 13:23:50
PAY38716,ORD56413,Net Banking,25.67,2024-06-30 23:24:21
PAY38717,ORD19362,Credit Card,18.41,2024-07-21 10:49:13
PAY38718,ORD56243,Debit Card,25.33,2025-02-27 07:12:32
PAY38719,ORD31006,UPI,35.51,2024-08-05 16:56:44
PAY38720,ORD39430,Credit Card,46.85,2025-02-19 12:01:42
PAY38721,ORD38889,UPI,48.24,2025-05-24 14:23:22
PAY38722,ORD41781,Cash,26.14,2025-04-14 17:05:28
PAY38723,ORD59965,UPI,46.67,2025-02-07 18:32:31
PAY38724,ORD24625,Cash,25.67,2025-04-01 21:57:45
PAY38725,ORD30521,Cash,23.77,2025-05-28 02:35:26
PAY38726,ORD37297,Cash,13.53,2024-10-03 17:28:50
PAY38727,ORD39208,UPI,14.24,2024-10-27 09:08:58
PAY38728,ORD17077,Debit Card,20.6,2024-10-09 04:53:01
PAY38729,ORD21879,Credit Card,44.63,2025-05-21 18:54:01
PAY38730,ORD30170,Net Banking,42.3,2025-06-01 05:03:19
PAY38731,ORD19733,UPI,23.24,2025-03-10 23:00:22
PAY38732,ORD46364,Cash,13.15,2024-08-16 10:37:26
PAY38733,ORD47796,Cash,9.18,2024-11-15 22:03:03
PAY38734,ORD19923,Net Banking,25.49,2025-05-19 18:43:25
PAY38735,ORD39158,Credit Card,6.43,2025-06-14 19:48:44
PAY38736,ORD29608,Net Banking,39.83,2024-10-03 15:39:24
PAY38737,ORD47910,Cash,7.62,2024-08-09 20:18:49
PAY38738,ORD54407,Debit Card,36.04,2025-04-18 22:30:31
PAY38739,ORD38857,Credit Card,24.4,2024-11-02 18:24:29
PAY38740,ORD16403,Debit Card,20.19,2024-11-19 15:08:47
PAY38741,ORD26500,Credit Card,20.32,2025-05-01 04:16:16
PAY38742,ORD56533,UPI,35.95,2024-06-29 01:20:35
PAY38743,ORD57953,UPI,26.44,2024-09-20 11:52:58
PAY38744,ORD39918,Debit Card,19.69,2025-06-10 10:22:36
PAY38745,ORD46614,Debit Card,42.82,2025-02-24 10:57:26
PAY38746,ORD57712,UPI,27.83,2024-10-19 09:44:06
PAY38747,ORD41425,UPI,47.42,2024-08-25 18:36:51
PAY38748,ORD24027,Debit Card,31.01,2024-09-03 09:33:25
PAY38749,ORD16376,Cash,38.93,2024-10-06 01:38:58
PAY38750,ORD19333,Credit Card,21.88,2024-12-29 08:34:47
PAY38751,ORD25731,Cash,25.95,2025-03-08 07:35:19
PAY38752,ORD36505,Credit Card,14.61,2024-07-20 08:06:59
PAY38753,ORD42490,UPI,25.09,2024-09-24 05:36:33
PAY38754,ORD21618,Debit Card,12.8,2024-12-03 13:00:02
PAY38755,ORD16704,Debit Card,31.81,2024-08-05 04:14:19
PAY38756,ORD45712,Cash,44.65,2024-12-15 22:22:19
PAY38757,ORD12525,Net Banking,24.31,2025-04-11 18:23:38
PAY38758,ORD15478,UPI,22.91,2024-09-23 20:14:20
PAY38759,ORD35014,Cash,25.35,2024-07-20 10:14:53
PAY38760,ORD31058,Net Banking,20.86,2025-06-02 07:27:22
PAY38761,ORD29123,UPI,49.6,2024-07-04 23:17:43
PAY38762,ORD47161,UPI,8.79,2025-05-08 21:07:31
PAY38763,ORD25804,Net Banking,9.24,2024-12-21 15:16:29
PAY38764,ORD41030,Debit Card,8.16,2025-02-01 19:23:12
PAY38765,ORD54110,Debit Card,8.84,2025-02-05 21:25:19
PAY38766,ORD28427,Net Banking,9.77,2024-10-30 23:09:20
PAY38767,ORD49627,Net Banking,41.62,2024-08-25 23:05:55
PAY38768,ORD30071,Credit Card,39.09,2025-05-09 10:15:43
PAY38769,ORD39823,Credit Card,21.46,2024-09-28 05:49:44
PAY38770,ORD31004,UPI,8.58,2024-07-11 02:26:57
PAY38771,ORD43164,Net Banking,43.23,2025-06-07 11:54:02
PAY38772,ORD36790,Net Banking,31.15,2025-01-24 02:43:04
PAY38773,ORD31054,Credit Card,40.38,2024-07-17 08:53:24
PAY38774,ORD21487,Net Banking,33.82,2025-04-24 01:20:07
PAY38775,ORD34068,Debit Card,11.33,2024-10-18 14:16:42
PAY38776,ORD39704,Cash,12.29,2025-03-26 20:43:54
PAY38777,ORD40126,Debit Card,21.06,2024-11-20 08:47:21
PAY38778,ORD26893,UPI,26.63,2024-12-15 12:23:36
PAY38779,ORD32345,UPI,26.01,2024-10-11 06:53:16
PAY38780,ORD29130,Debit Card,22.49,2024-12-29 00:35:16
PAY38781,ORD51084,Credit Card,43.05,2024-12-14 22:22:53
PAY38782,ORD51840,Credit Card,20.64,2025-01-07 15:19:57
PAY38783,ORD24507,Credit Card,18.77,2025-01-26 15:25:17
PAY38784,ORD57178,Cash,31.23,2025-04-01 16:31:03
PAY38785,ORD39171,Credit Card,40.21,2024-08-16 22:36:14
PAY38786,ORD48610,UPI,21.32,2025-03-03 06:24:00
PAY38787,ORD30109,Cash,11.88,2024-10-12 06:39:36
PAY38788,ORD12978,Cash,6.3,2024-11-29 03:17:34
PAY38789,ORD34588,Debit Card,10.47,2025-03-29 22:48:46
PAY38790,ORD24011,Cash,49.44,2024-11-07 11:04:10
PAY38791,ORD55165,UPI,26.77,2025-03-09 01:52:15
PAY38792,ORD59267,Credit Card,46.07,2024-08-04 14:57:01
PAY38793,ORD23067,Cash,33.92,2025-06-18 17:53:47
PAY38794,ORD16768,UPI,22.63,2024-10-08 14:01:09
PAY38795,ORD30488,Cash,8.18,2025-05-31 14:09:49
PAY38796,ORD44104,Credit Card,26.59,2024-09-14 20:54:24
PAY38797,ORD21600,Debit Card,28.3,2024-11-20 16:22:05
PAY38798,ORD38323,Cash,21.99,2025-04-23 21:38:08
PAY38799,ORD27372,Credit Card,43.68,2024-10-14 02:31:37
PAY38800,ORD28512,Credit Card,22.99,2025-03-28 16:12:00
PAY38801,ORD49960,Debit Card,5.8,2024-08-11 11:00:55
PAY38802,ORD15211,Net Banking,8.58,2024-09-13 06:31:25
PAY38803,ORD32360,Cash,38.85,2025-01-25 01:34:12
PAY38804,ORD31774,Credit Card,14.03,2025-03-08 13:44:18
PAY38805,ORD39777,Net Banking,42.0,2025-06-17 15:51:56
PAY38806,ORD46920,Cash,6.07,2024-09-07 21:26:00
PAY38807,ORD11613,Cash,34.53,2024-08-18 13:41:43
PAY38808,ORD21246,Net Banking,13.13,2025-03-02 01:10:57
PAY38809,ORD58887,Net Banking,17.64,2025-01-06 21:35:17
PAY38810,ORD44854,Net Banking,33.57,2024-12-10 08:59:38
PAY38811,ORD29957,UPI,38.91,2024-06-30 02:38:09
PAY38812,ORD14012,Credit Card,13.32,2024-08-29 22:11:42
PAY38813,ORD37800,UPI,22.14,2024-12-10 07:56:01
PAY38814,ORD26697,Net Banking,36.15,2025-03-01 18:24:18
PAY38815,ORD38876,Net Banking,43.97,2025-06-21 23:27:57
PAY38816,ORD41368,Cash,28.04,2024-07-02 21:11:23
PAY38817,ORD23479,UPI,16.19,2024-08-19 06:40:09
PAY38818,ORD58084,Cash,13.59,2025-04-28 04:06:40
PAY38819,ORD26059,UPI,5.31,2024-07-23 08:26:06
PAY38820,ORD52540,Credit Card,39.07,2025-04-19 23:09:09
PAY38821,ORD49816,Cash,34.57,2024-07-03 13:06:51
PAY38822,ORD45621,Net Banking,11.73,2024-10-03 20:24:55
PAY38823,ORD20157,Cash,42.05,2024-11-13 14:38:23
PAY38824,ORD21537,Net Banking,17.23,2025-06-12 16:19:13
PAY38825,ORD36604,UPI,17.55,2025-01-21 20:19:04
PAY38826,ORD42443,Cash,27.74,2024-10-08 17:37:51
PAY38827,ORD11715,Net Banking,40.32,2025-05-19 23:28:33
PAY38828,ORD36430,Debit Card,47.6,2024-07-19 00:31:54
PAY38829,ORD43604,Credit Card,45.9,2025-03-13 17:15:38
PAY38830,ORD19862,Credit Card,47.96,2024-08-15 01:38:14
PAY38831,ORD33735,Cash,5.82,2024-09-06 23:57:36
PAY38832,ORD41223,Credit Card,15.35,2024-11-09 02:24:45
PAY38833,ORD44461,UPI,19.8,2024-07-07 02:11:18
PAY38834,ORD11500,Cash,18.48,2024-12-02 20:36:57
PAY38835,ORD52287,Credit Card,29.56,2024-07-15 20:10:42
PAY38836,ORD43334,Credit Card,44.98,2024-07-24 21:50:11
PAY38837,ORD49129,Cash,13.16,2025-01-07 00:44:37
PAY38838,ORD39782,Debit Card,16.09,2025-05-05 02:20:26
PAY38839,ORD29158,Net Banking,48.25,2024-07-02 18:17:03
PAY38840,ORD26847,UPI,9.14,2024-10-29 06:46:22
PAY38841,ORD50830,Debit Card,33.19,2025-01-31 20:33:09
PAY38842,ORD26102,Debit Card,12.33,2025-04-10 06:16:09
PAY38843,ORD30339,Net Banking,42.6,2025-02-16 15:03:18
PAY38844,ORD42028,Cash,35.99,2025-04-23 17:23:10
PAY38845,ORD14865,Cash,21.43,2024-11-07 21:20:30
PAY38846,ORD42317,Net Banking,47.73,2024-08-01 03:13:57
PAY38847,ORD16840,Net Banking,30.04,2024-07-20 16:58:31
PAY38848,ORD58057,Net Banking,9.8,2025-04-30 09:32:24
PAY38849,ORD59640,Net Banking,45.79,2025-05-25 20:12:45
PAY38850,ORD31175,Debit Card,22.19,2024-10-14 14:14:38
PAY38851,ORD25889,Net Banking,27.08,2025-05-01 05:45:53
PAY38852,ORD45381,Net Banking,16.75,2024-09-26 18:24:43
PAY38853,ORD59743,UPI,39.97,2025-06-29 03:12:34
PAY38854,ORD34475,Cash,9.45,2025-04-14 11:57:24
PAY38855,ORD52054,Net Banking,19.99,2024-11-28 20:24:11
PAY38856,ORD20510,Credit Card,33.48,2025-04-29 19:33:43
PAY38857,ORD46295,Debit Card,34.5,2025-05-24 15:41:51
PAY38858,ORD57403,Credit Card,12.12,2024-10-13 00:55:55
PAY38859,ORD23656,UPI,37.44,2025-04-02 00:45:49
PAY38860,ORD53663,Cash,13.5,2025-02-27 07:25:48
PAY38861,ORD52047,UPI,35.62,2024-07-17 14:09:55
PAY38862,ORD15977,Debit Card,29.81,2025-05-26 17:10:41
PAY38863,ORD22477,Net Banking,7.26,2024-12-05 07:17:00
PAY38864,ORD53628,UPI,12.72,2024-09-11 07:00:53
PAY38865,ORD49743,Debit Card,5.02,2025-04-30 23:36:10
PAY38866,ORD56685,Cash,42.05,2025-04-20 17:07:10
PAY38867,ORD11586,Cash,21.31,2025-01-31 12:56:46
PAY38868,ORD47728,UPI,49.11,2025-05-30 05:24:59
PAY38869,ORD37159,Cash,21.05,2025-02-28 20:07:43
PAY38870,ORD27394,Credit Card,28.98,2024-12-28 02:59:43
PAY38871,ORD11590,Net Banking,15.59,2024-08-30 22:45:14
PAY38872,ORD32583,Cash,19.82,2025-04-03 05:44:16
PAY38873,ORD27730,Debit Card,46.49,2025-04-03 13:55:43
PAY38874,ORD18756,UPI,27.19,2024-11-17 19:45:23
PAY38875,ORD32910,Cash,49.38,2024-07-26 11:24:09
PAY38876,ORD15226,Debit Card,19.43,2024-08-22 15:56:14
PAY38877,ORD56721,Cash,20.49,2024-08-01 02:26:14
PAY38878,ORD33720,Cash,33.03,2024-10-24 21:22:39
PAY38879,ORD48820,Cash,5.06,2024-11-09 00:55:22
PAY38880,ORD24633,UPI,9.89,2024-10-17 15:18:24
PAY38881,ORD52167,Debit Card,21.53,2025-02-21 19:31:23
PAY38882,ORD21164,Debit Card,9.04,2024-11-02 07:30:59
PAY38883,ORD19115,UPI,27.76,2024-08-06 14:23:20
PAY38884,ORD20512,Cash,22.64,2025-02-01 12:58:23
PAY38885,ORD58874,UPI,20.42,2025-03-09 12:34:58
PAY38886,ORD47483,Net Banking,33.17,2024-12-17 21:13:10
PAY38887,ORD29942,Cash,6.75,2025-04-19 04:06:19
PAY38888,ORD18180,Net Banking,6.73,2024-08-15 09:40:47
PAY38889,ORD47234,Debit Card,34.44,2025-03-19 15:38:22
PAY38890,ORD45887,Cash,11.6,2024-07-02 05:01:49
PAY38891,ORD12566,Credit Card,14.34,2024-09-11 13:40:33
PAY38892,ORD42652,Cash,9.98,2025-04-26 07:56:11
PAY38893,ORD55533,Net Banking,32.53,2025-03-15 23:38:32
PAY38894,ORD15394,Credit Card,49.16,2025-01-02 20:02:01
PAY38895,ORD57500,UPI,40.17,2024-07-28 06:37:27
PAY38896,ORD42233,Net Banking,49.17,2024-10-08 13:16:28
PAY38897,ORD11542,Cash,7.35,2024-10-22 22:46:07
PAY38898,ORD20747,Debit Card,32.63,2024-07-25 05:56:52
PAY38899,ORD31866,Credit Card,41.35,2025-04-02 00:14:54
PAY38900,ORD55919,Debit Card,8.02,2025-06-07 06:42:35
PAY38901,ORD24188,Credit Card,7.06,2024-09-16 13:28:35
PAY38902,ORD49991,Net Banking,14.92,2024-07-14 02:31:55
PAY38903,ORD25021,Credit Card,29.58,2024-09-27 20:22:13
PAY38904,ORD47040,Net Banking,37.52,2025-06-11 11:38:06
PAY38905,ORD14384,UPI,46.25,2024-11-14 10:23:09
PAY38906,ORD48376,Net Banking,42.16,2024-08-28 00:52:37
PAY38907,ORD11152,Credit Card,5.97,2025-01-22 23:35:18
PAY38908,ORD51821,UPI,5.5,2025-06-22 07:55:59
PAY38909,ORD46394,Debit Card,24.58,2025-02-10 04:19:42
PAY38910,ORD15603,Debit Card,30.28,2024-07-17 01:39:46
PAY38911,ORD10710,Cash,14.17,2025-04-20 01:50:14
PAY38912,ORD49990,Credit Card,14.0,2024-11-23 06:49:04
PAY38913,ORD23100,Credit Card,35.42,2024-12-24 05:19:46
PAY38914,ORD23947,Net Banking,21.5,2025-04-03 18:26:34
PAY38915,ORD22421,Cash,26.02,2024-12-14 17:22:42
PAY38916,ORD38940,Credit Card,37.78,2024-11-17 02:30:30
PAY38917,ORD16612,UPI,31.4,2024-12-15 09:59:08
PAY38918,ORD53517,Credit Card,34.12,2025-02-26 01:20:06
PAY38919,ORD45143,Debit Card,48.64,2024-10-27 12:56:30
PAY38920,ORD57020,UPI,16.82,2025-06-05 10:48:32
PAY38921,ORD37084,Debit Card,28.56,2024-11-12 08:44:28
PAY38922,ORD35427,Cash,38.01,2024-11-20 02:27:52
PAY38923,ORD33121,Cash,15.34,2024-11-29 10:41:24
PAY38924,ORD31784,Net Banking,15.8,2025-06-17 06:54:11
PAY38925,ORD50597,Debit Card,49.76,2025-04-05 01:25:10
PAY38926,ORD49265,UPI,19.89,2025-02-16 11:28:04
PAY38927,ORD34772,Net Banking,34.27,2025-04-05 02:31:08
PAY38928,ORD20778,Credit Card,42.27,2025-04-06 16:40:29
PAY38929,ORD20845,Net Banking,20.56,2025-02-03 20:09:07
PAY38930,ORD55524,Net Banking,11.61,2024-10-12 13:09:48
PAY38931,ORD30774,Net Banking,18.45,2024-06-30 20:27:12
PAY38932,ORD12271,UPI,31.41,2024-07-04 19:24:54
PAY38933,ORD54326,Net Banking,17.12,2024-10-24 16:22:57
PAY38934,ORD42727,UPI,35.9,2024-07-10 11:01:34
PAY38935,ORD48226,Debit Card,49.89,2024-10-01 02:35:31
PAY38936,ORD57489,Net Banking,26.7,2024-11-01 05:59:53
PAY38937,ORD59309,Debit Card,16.17,2025-03-03 05:02:06
PAY38938,ORD38230,UPI,40.39,2024-08-01 01:55:53
PAY38939,ORD17379,Net Banking,38.82,2025-04-25 14:22:58
PAY38940,ORD34780,Cash,12.2,2025-03-08 04:19:32
PAY38941,ORD19088,Net Banking,19.03,2025-05-04 08:20:57
PAY38942,ORD23334,Cash,12.93,2025-04-04 06:16:53
PAY38943,ORD12809,Cash,47.88,2025-05-07 07:53:45
PAY38944,ORD54841,Net Banking,16.14,2024-08-29 04:54:15
PAY38945,ORD50723,Credit Card,16.88,2024-07-04 18:38:40
PAY38946,ORD53025,Debit Card,45.48,2024-07-04 05:23:20
PAY38947,ORD20083,Debit Card,27.02,2024-11-13 00:00:23
PAY38948,ORD21179,UPI,7.38,2024-07-27 15:33:46
PAY38949,ORD21478,Cash,39.39,2025-02-03 10:23:21
PAY38950,ORD51131,Credit Card,38.89,2025-04-23 09:26:24
PAY38951,ORD12298,Debit Card,22.9,2024-11-06 12:56:58
PAY38952,ORD42921,Debit Card,44.09,2025-03-17 10:29:25
PAY38953,ORD34700,Net Banking,47.66,2024-09-20 00:28:49
PAY38954,ORD22104,UPI,14.1,2024-11-02 18:52:02
PAY38955,ORD27753,Net Banking,35.38,2025-03-28 00:14:40
PAY38956,ORD17807,Credit Card,18.84,2024-10-10 09:55:05
PAY38957,ORD36483,Credit Card,32.33,2025-05-01 09:15:01
PAY38958,ORD52655,Net Banking,21.59,2025-06-17 22:29:58
PAY38959,ORD29829,Cash,44.29,2025-01-14 08:32:18
PAY38960,ORD18279,Cash,25.49,2025-01-02 08:59:06
PAY38961,ORD32531,UPI,46.7,2025-02-26 17:44:31
PAY38962,ORD35488,Credit Card,18.95,2025-02-16 21:02:20
PAY38963,ORD48322,Net Banking,48.05,2025-01-05 20:20:33
PAY38964,ORD24272,Cash,30.89,2025-04-14 10:01:20
PAY38965,ORD53270,Debit Card,35.95,2025-04-18 11:59:51
PAY38966,ORD23814,Net Banking,32.06,2025-02-07 19:55:28
PAY38967,ORD17356,Net Banking,22.32,2025-06-14 07:52:06
PAY38968,ORD11768,Debit Card,14.91,2025-03-22 20:17:42
PAY38969,ORD17185,Net Banking,38.76,2024-09-21 12:13:41
PAY38970,ORD42207,Cash,6.29,2025-04-10 09:25:35
PAY38971,ORD22499,Credit Card,10.73,2025-01-15 12:16:24
PAY38972,ORD11366,Net Banking,41.4,2024-08-29 20:36:16
PAY38973,ORD17783,Cash,20.59,2024-10-21 21:19:52
PAY38974,ORD24207,UPI,39.35,2025-01-20 10:37:02
PAY38975,ORD19788,Credit Card,9.38,2024-09-28 18:43:27
PAY38976,ORD27548,UPI,12.53,2025-02-19 17:08:28
PAY38977,ORD19675,Debit Card,36.3,2025-01-27 02:28:07
PAY38978,ORD51611,UPI,31.19,2025-02-14 15:26:04
PAY38979,ORD49334,Cash,36.44,2025-01-07 10:33:25
PAY38980,ORD12876,Debit Card,46.19,2025-04-02 23:41:36
PAY38981,ORD45696,Debit Card,26.02,2025-01-24 16:03:31
PAY38982,ORD11258,UPI,33.36,2025-03-14 16:03:48
PAY38983,ORD37205,Debit Card,28.5,2025-01-09 10:29:13
PAY38984,ORD16607,Debit Card,27.28,2024-08-29 14:06:11
PAY38985,ORD52692,Cash,45.63,2024-11-16 23:30:36
PAY38986,ORD20428,Debit Card,10.35,2024-07-22 21:48:33
PAY38987,ORD39669,Net Banking,35.47,2024-10-15 18:08:20
PAY38988,ORD25235,Debit Card,5.18,2025-05-31 17:19:19
PAY38989,ORD27594,Cash,33.47,2025-04-04 11:58:37
PAY38990,ORD11819,Debit Card,49.31,2024-07-27 08:33:17
PAY38991,ORD44703,UPI,18.11,2024-12-07 21:26:22
PAY38992,ORD49538,UPI,27.07,2024-12-22 16:54:53
PAY38993,ORD38161,Debit Card,34.59,2025-06-05 23:52:21
PAY38994,ORD35091,Cash,17.91,2024-10-01 11:12:43
PAY38995,ORD55689,UPI,37.17,2024-09-01 15:35:03
PAY38996,ORD30624,Credit Card,41.03,2024-11-30 02:43:37
PAY38997,ORD21669,Credit Card,46.06,2024-08-11 04:23:25
PAY38998,ORD39615,UPI,42.92,2024-12-12 15:32:30
PAY38999,ORD36836,UPI,36.08,2024-07-06 07:42:19
PAY39000,ORD26313,UPI,44.4,2024-08-09 07:33:18
PAY39001,ORD31916,Net Banking,38.62,2025-04-22 01:00:50
PAY39002,ORD45646,Debit Card,17.28,2025-06-19 14:42:08
PAY39003,ORD23643,Credit Card,13.37,2025-03-17 07:22:41
PAY39004,ORD39338,Cash,25.03,2024-09-20 00:02:53
PAY39005,ORD57206,Credit Card,28.34,2025-06-14 00:53:27
PAY39006,ORD49771,Debit Card,47.08,2025-06-01 11:09:56
PAY39007,ORD46347,Net Banking,27.0,2024-07-09 00:38:31
PAY39008,ORD52445,Net Banking,16.09,2024-10-21 03:34:48
PAY39009,ORD52558,Net Banking,33.88,2025-02-15 05:43:22
PAY39010,ORD20312,Cash,14.53,2024-09-25 07:45:57
PAY39011,ORD53371,Debit Card,11.8,2025-03-14 09:16:10
PAY39012,ORD25759,Credit Card,42.54,2025-01-02 19:12:57
PAY39013,ORD17282,UPI,46.09,2025-03-18 14:48:40
PAY39014,ORD59205,UPI,9.37,2024-07-22 20:49:16
PAY39015,ORD30271,Cash,9.74,2024-12-10 21:50:51
PAY39016,ORD48309,Net Banking,18.8,2025-04-20 02:37:06
PAY39017,ORD56789,Cash,36.11,2025-01-05 13:53:02
PAY39018,ORD43103,Cash,18.47,2024-07-14 19:12:34
PAY39019,ORD32375,Cash,37.7,2024-07-25 18:45:19
PAY39020,ORD51538,Cash,41.92,2025-01-18 00:50:17
PAY39021,ORD16176,Credit Card,38.08,2025-06-24 10:33:49
PAY39022,ORD58475,UPI,34.76,2024-11-11 00:15:43
PAY39023,ORD47134,Net Banking,33.19,2024-07-20 21:43:01
PAY39024,ORD56602,UPI,42.75,2024-12-23 16:53:14
PAY39025,ORD54899,Debit Card,42.09,2025-03-05 14:30:02
PAY39026,ORD54740,Debit Card,44.14,2025-02-12 04:58:41
PAY39027,ORD44847,Net Banking,46.93,2024-07-03 05:18:27
PAY39028,ORD35296,Cash,41.78,2025-01-29 15:12:50
PAY39029,ORD15459,UPI,12.44,2025-01-20 02:41:29
PAY39030,ORD34483,Cash,16.47,2024-12-19 12:45:38
PAY39031,ORD36631,Cash,19.73,2025-03-20 10:36:49
